type,exchange,symbol,timestamp,side,bids,asks,price,size
incremental,binance,BTC/USDT,1700000115800,bid,,,99993.61,3.3397
incremental,binance,BTC/USDT,1700000115900,bid,,,99989.72,2.4723
incremental,binance,BTC/USDT,1700000116000,ask,,,100008.84,1.67
incremental,binance,BTC/USDT,1700000116100,ask,,,100019.1,2.4519
incremental,binance,BTC/USDT,1700000116200,ask,,,100004.33,4.5269
incremental,binance,BTC/USDT,1700000116300,ask,,,100016.7,0.4831
incremental,binance,BTC/USDT,1700000116400,ask,,,100008.05,3.1488
incremental,binance,BTC/USDT,1700000116500,bid,,,99989.22,3.837
incremental,binance,BTC/USDT,1700000116600,bid,,,99981.66,0.1569
incremental,binance,BTC/USDT,1700000116700,bid,,,99988.73,4.0833
incremental,binance,BTC/USDT,1700000116800,bid,,,99981.11,3.1166
incremental,binance,BTC/USDT,1700000116900,ask,,,100006.58,3.2457
incremental,binance,BTC/USDT,1700000117000,ask,,,100006.93,0.7622
incremental,binance,BTC/USDT,1700000117100,bid,,,99989.35,3.3706
incremental,binance,BTC/USDT,1700000117200,bid,,,99986.67,2.707
incremental,binance,BTC/USDT,1700000117300,ask,,,100010.63,3.7571
incremental,binance,BTC/USDT,1700000117400,bid,,,99989.76,4.241
incremental,binance,BTC/USDT,1700000117500,ask,,,100002.63,4.1214
incremental,binance,BTC/USDT,1700000117600,bid,,,99981.67,4.4152
incremental,binance,BTC/USDT,1700000117700,bid,,,99981.05,4.7636
incremental,binance,BTC/USDT,1700000117800,bid,,,99991.69,4.621
incremental,binance,BTC/USDT,1700000117900,bid,,,99982.95,0.0
incremental,binance,BTC/USDT,1700000118000,bid,,,99989.09,1.5412
incremental,binance,BTC/USDT,1700000118100,ask,,,100017.94,3.6801
incremental,binance,BTC/USDT,1700000118200,ask,,,100004.56,2.1281
incremental,binance,BTC/USDT,1700000118300,ask,,,100004.41,1.2755
incremental,binance,BTC/USDT,1700000118400,ask,,,100005.03,0.3403
incremental,binance,BTC/USDT,1700000118500,ask,,,100013.08,1.313
incremental,binance,BTC/USDT,1700000118600,ask,,,100006.65,2.9344
incremental,binance,BTC/USDT,1700000118700,ask,,,100003.95,4.5211
incremental,binance,BTC/USDT,1700000118800,bid,,,99991.82,3.6415
incremental,binance,BTC/USDT,1700000118900,bid,,,99996.53,4.1232
incremental,binance,BTC/USDT,1700000119000,bid,,,99992.59,0.8895
incremental,binance,BTC/USDT,1700000119100,bid,,,99992.06,1.7424
incremental,binance,BTC/USDT,1700000119200,bid,,,99986.25,1.1709
incremental,binance,BTC/USDT,1700000119300,bid,,,99984.32,0.3606
incremental,binance,BTC/USDT,1700000119400,bid,,,99995.06,1.7238
incremental,binance,BTC/USDT,1700000119500,bid,,,99989.8,4.0466
incremental,binance,BTC/USDT,1700000119600,bid,,,99995.13,1.9162
incremental,binance,BTC/USDT,1700000119700,bid,,,99986.83,0.6887
incremental,binance,BTC/USDT,1700000119800,ask,,,100005.4,4.3953
incremental,binance,BTC/USDT,1700000119900,bid,,,99992.0,0.4549
incremental,binance,BTC/USDT,1700000120000,bid,,,99985.09,1.8887
incremental,binance,BTC/USDT,1700000120100,bid,,,99992.1,1.5266
incremental,binance,BTC/USDT,1700000120200,ask,,,100007.31,1.6076
incremental,binance,BTC/USDT,1700000120300,ask,,,100017.21,2.5386
incremental,binance,BTC/USDT,1700000120400,ask,,,100004.15,2.136
incremental,binance,BTC/USDT,1700000120500,ask,,,100010.63,0.0
incremental,binance,BTC/USDT,1700000120600,bid,,,99984.14,4.1661
incremental,binance,BTC/USDT,1700000120700,ask,,,100001.15,0.0
incremental,binance,BTC/USDT,1700000120800,bid,,,99980.62,2.8437
incremental,binance,BTC/USDT,1700000120900,ask,,,100009.17,0.1207
incremental,binance,BTC/USDT,1700000121000,bid,,,99989.35,0.0
incremental,binance,BTC/USDT,1700000121100,ask,,,100013.55,1.9108
incremental,binance,BTC/USDT,1700000121200,bid,,,99986.83,0.0
incremental,binance,BTC/USDT,1700000121300,bid,,,99982.28,0.0
incremental,binance,BTC/USDT,1700000121400,bid,,,99995.09,4.9268
incremental,binance,BTC/USDT,1700000121500,ask,,,100010.05,3.9706
incremental,binance,BTC/USDT,1700000121600,bid,,,99981.11,0.0
incremental,binance,BTC/USDT,1700000121700,ask,,,100007.31,0.0
incremental,binance,BTC/USDT,1700000121800,ask,,,100003.6,1.858
incremental,binance,BTC/USDT,1700000121900,ask,,,100004.43,2.5346
incremental,binance,BTC/USDT,1700000122000,ask,,,100017.23,4.9463
incremental,binance,BTC/USDT,1700000122100,bid,,,99983.58,4.2262
incremental,binance,BTC/USDT,1700000122200,ask,,,100017.06,2.4115
incremental,binance,BTC/USDT,1700000122300,ask,,,100010.05,0.9764
incremental,binance,BTC/USDT,1700000122400,ask,,,100020.38,0.8482
incremental,binance,BTC/USDT,1700000122500,bid,,,99995.21,0.1404
incremental,binance,BTC/USDT,1700000122600,bid,,,99983.51,2.3217
incremental,binance,BTC/USDT,1700000122700,bid,,,99992.94,4.0792
incremental,binance,BTC/USDT,1700000122800,bid,,,99986.17,1.1558
incremental,binance,BTC/USDT,1700000122900,bid,,,99998.09,0.4364
incremental,binance,BTC/USDT,1700000123000,ask,,,100008.18,1.6329
incremental,binance,BTC/USDT,1700000123100,bid,,,99984.14,0.0
incremental,binance,BTC/USDT,1700000123200,bid,,,99991.18,2.632
incremental,binance,BTC/USDT,1700000123300,ask,,,100008.8,0.6003
incremental,binance,BTC/USDT,1700000123400,ask,,,100002.33,0.0
incremental,binance,BTC/USDT,1700000123500,ask,,,100002.41,0.0
incremental,binance,BTC/USDT,1700000123600,bid,,,99981.82,0.0
incremental,binance,BTC/USDT,1700000123700,ask,,,100002.63,0.0
incremental,binance,BTC/USDT,1700000123800,bid,,,99994.71,0.0
incremental,binance,BTC/USDT,1700000123900,bid,,,99992.49,2.8368
incremental,binance,BTC/USDT,1700000124000,ask,,,100003.24,0.0
incremental,binance,BTC/USDT,1700000124100,ask,,,100007.9,0.3912
incremental,binance,BTC/USDT,1700000124200,ask,,,100005.89,3.2104
incremental,binance,BTC/USDT,1700000124300,ask,,,100012.77,0.2701
incremental,binance,BTC/USDT,1700000124400,bid,,,99991.88,2.419
incremental,binance,BTC/USDT,1700000124500,ask,,,100005.07,4.492
incremental,binance,BTC/USDT,1700000124600,ask,,,100014.22,2.1347
incremental,binance,BTC/USDT,1700000124700,ask,,,100007.87,0.1752
incremental,binance,BTC/USDT,1700000124800,ask,,,100015.12,0.8135
incremental,binance,BTC/USDT,1700000124900,bid,,,99982.35,0.0
incremental,binance,BTC/USDT,1700000125000,ask,,,100012.47,2.4025
incremental,binance,BTC/USDT,1700000125100,bid,,,99982.09,0.6425
incremental,binance,BTC/USDT,1700000125200,bid,,,99983.91,0.8851
incremental,binance,BTC/USDT,1700000125300,bid,,,99982.09,0.0
incremental,binance,BTC/USDT,1700000125400,bid,,,99992.86,2.3094
incremental,binance,BTC/USDT,1700000125500,ask,,,100010.27,0.0
incremental,binance,BTC/USDT,1700000125600,ask,,,100014.46,2.2578
incremental,binance,BTC/USDT,1700000125700,bid,,,99993.73,4.4398
incremental,binance,BTC/USDT,1700000125800,bid,,,99985.14,2.9337
incremental,binance,BTC/USDT,1700000125900,ask,,,100022.58,3.2387
incremental,binance,BTC/USDT,1700000126000,ask,,,100005.07,0.0
incremental,binance,BTC/USDT,1700000126100,bid,,,99991.55,0.5329
incremental,binance,BTC/USDT,1700000126200,ask,,,100022.07,4.0841
incremental,binance,BTC/USDT,1700000126300,ask,,,100003.41,0.0
incremental,binance,BTC/USDT,1700000126400,ask,,,100021.26,2.7964
incremental,binance,BTC/USDT,1700000126500,bid,,,99984.57,0.5224
incremental,binance,BTC/USDT,1700000126600,bid,,,99983.21,0.0
incremental,binance,BTC/USDT,1700000126700,bid,,,99990.03,1.7354
incremental,binance,BTC/USDT,1700000126800,ask,,,100012.64,1.148
incremental,binance,BTC/USDT,1700000126900,bid,,,99986.17,0.0
incremental,binance,BTC/USDT,1700000127000,ask,,,100015.06,1.1665
incremental,binance,BTC/USDT,1700000127100,ask,,,100017.38,1.8388
incremental,binance,BTC/USDT,1700000127200,bid,,,99993.07,0.6922
incremental,binance,BTC/USDT,1700000127300,bid,,,99987.07,1.1616
incremental,binance,BTC/USDT,1700000127400,bid,,,99991.82,0.0
incremental,binance,BTC/USDT,1700000127500,bid,,,99997.89,1.2277
incremental,binance,BTC/USDT,1700000127600,ask,,,100013.26,0.4827
incremental,binance,BTC/USDT,1700000127700,ask,,,100022.18,2.1037
incremental,binance,BTC/USDT,1700000127800,bid,,,99984.39,4.0767
incremental,binance,BTC/USDT,1700000127900,bid,,,99992.39,4.6296
incremental,binance,BTC/USDT,1700000128000,bid,,,99987.07,0.0
incremental,binance,BTC/USDT,1700000128100,bid,,,99992.53,1.5118
incremental,binance,BTC/USDT,1700000128200,bid,,,99990.59,2.6634
incremental,binance,BTC/USDT,1700000128300,bid,,,99983.39,3.8406
incremental,binance,BTC/USDT,1700000128400,ask,,,100012.59,2.3115
incremental,binance,BTC/USDT,1700000128500,ask,,,100008.09,0.0
incremental,binance,BTC/USDT,1700000128600,bid,,,99983.53,2.9083
incremental,binance,BTC/USDT,1700000128700,ask,,,100004.66,2.4375
incremental,binance,BTC/USDT,1700000128800,bid,,,99994.39,0.6701
incremental,binance,BTC/USDT,1700000128900,bid,,,99992.83,4.54
incremental,binance,BTC/USDT,1700000129000,ask,,,100014.19,1.9767
incremental,binance,BTC/USDT,1700000129100,ask,,,100013.87,0.0
incremental,binance,BTC/USDT,1700000129200,ask,,,100004.46,0.5927
incremental,binance,BTC/USDT,1700000129300,ask,,,100017.74,1.4184
incremental,binance,BTC/USDT,1700000129400,ask,,,100008.59,1.2921
incremental,binance,BTC/USDT,1700000129500,ask,,,100020.51,3.1608
incremental,binance,BTC/USDT,1700000129600,ask,,,100004.15,0.0
incremental,binance,BTC/USDT,1700000129700,ask,,,100017.31,3.4447
incremental,binance,BTC/USDT,1700000129800,ask,,,100018.97,1.2839
incremental,binance,BTC/USDT,1700000129900,ask,,,100012.54,0.1722
incremental,binance,BTC/USDT,1700000130000,bid,,,99986.11,1.3749
incremental,binance,BTC/USDT,1700000130100,bid,,,99998.18,2.677
incremental,binance,BTC/USDT,1700000130200,ask,,,100018.57,3.9031
incremental,binance,BTC/USDT,1700000130300,ask,,,100014.29,3.4893
incremental,binance,BTC/USDT,1700000130400,ask,,,100018.28,0.9634
incremental,binance,BTC/USDT,1700000130500,ask,,,100005.08,2.4274
incremental,binance,BTC/USDT,1700000130600,ask,,,100008.12,3.2287
incremental,binance,BTC/USDT,1700000130700,ask,,,100015.06,0.0
incremental,binance,BTC/USDT,1700000130800,bid,,,99980.62,0.0
incremental,binance,BTC/USDT,1700000130900,bid,,,99983.27,2.0754
incremental,binance,BTC/USDT,1700000131000,ask,,,100008.72,1.0666
incremental,binance,BTC/USDT,1700000131100,bid,,,99981.5,1.3138
incremental,binance,BTC/USDT,1700000131200,ask,,,100021.12,4.6571
incremental,binance,BTC/USDT,1700000131300,bid,,,99984.78,1.9093
incremental,binance,BTC/USDT,1700000131400,bid,,,99992.39,0.0
incremental,binance,BTC/USDT,1700000131500,bid,,,99983.02,0.0
incremental,binance,BTC/USDT,1700000131600,ask,,,100009.33,4.7829
incremental,binance,BTC/USDT,1700000131700,bid,,,99992.49,0.0
incremental,binance,BTC/USDT,1700000131800,ask,,,100016.9,3.4417
incremental,binance,BTC/USDT,1700000131900,bid,,,99987.11,0.388
incremental,binance,BTC/USDT,1700000132000,ask,,,100018.28,0.0
incremental,binance,BTC/USDT,1700000132100,ask,,,100018.03,0.4087
incremental,binance,BTC/USDT,1700000132200,bid,,,99991.2,3.7742
incremental,binance,BTC/USDT,1700000132300,bid,,,99989.83,4.5961
incremental,binance,BTC/USDT,1700000132400,ask,,,100017.2,4.5232
incremental,binance,BTC/USDT,1700000132500,ask,,,100014.83,2.6821
incremental,binance,BTC/USDT,1700000132600,bid,,,99993.78,2.088
incremental,binance,BTC/USDT,1700000132700,ask,,,100018.86,3.4327
incremental,binance,BTC/USDT,1700000132800,bid,,,99984.69,2.5115
incremental,binance,BTC/USDT,1700000132900,bid,,,99987.16,0.4947
incremental,binance,BTC/USDT,1700000133000,bid,,,99985.63,4.5422
incremental,binance,BTC/USDT,1700000133100,bid,,,99996.9,3.4246
incremental,binance,BTC/USDT,1700000133200,bid,,,99997.09,1.043
incremental,binance,BTC/USDT,1700000133300,ask,,,100017.2,0.0
incremental,binance,BTC/USDT,1700000133400,ask,,,100014.55,2.4952
incremental,binance,BTC/USDT,1700000133500,bid,,,99987.96,0.7795
incremental,binance,BTC/USDT,1700000133600,bid,,,99986.41,3.914
incremental,binance,BTC/USDT,1700000133700,ask,,,100005.55,3.1667
incremental,binance,BTC/USDT,1700000133800,ask,,,100013.47,0.3933
incremental,binance,BTC/USDT,1700000133900,ask,,,100003.6,0.0
incremental,binance,BTC/USDT,1700000134000,bid,,,99992.1,0.0
incremental,binance,BTC/USDT,1700000134100,bid,,,99997.75,4.4168
incremental,binance,BTC/USDT,1700000134200,bid,,,99995.73,0.5742
incremental,binance,BTC/USDT,1700000134300,ask,,,100005.55,0.0
incremental,binance,BTC/USDT,1700000134400,ask,,,100021.5,4.6014
incremental,binance,BTC/USDT,1700000134500,ask,,,100014.58,0.9909
incremental,binance,BTC/USDT,1700000134600,ask,,,100005.89,0.0
incremental,binance,BTC/USDT,1700000134700,bid,,,99993.17,0.73
incremental,binance,BTC/USDT,1700000134800,ask,,,100010.97,1.1164
incremental,binance,BTC/USDT,1700000134900,bid,,,99995.65,4.4554
incremental,binance,BTC/USDT,1700000135000,bid,,,99990.32,3.0718
incremental,binance,BTC/USDT,1700000135100,ask,,,100009.7,1.2781
incremental,binance,BTC/USDT,1700000135200,ask,,,100022.32,4.9127
incremental,binance,BTC/USDT,1700000135300,bid,,,99999.82,1.9392
incremental,binance,BTC/USDT,1700000135400,ask,,,100012.59,2.0403
incremental,binance,BTC/USDT,1700000135500,ask,,,100015.66,3.6379
incremental,binance,BTC/USDT,1700000135600,ask,,,100006.31,3.2822
incremental,binance,BTC/USDT,1700000135700,bid,,,99984.48,0.8396
incremental,binance,BTC/USDT,1700000135800,ask,,,100006.39,1.8018
incremental,binance,BTC/USDT,1700000135900,bid,,,99986.5,3.2738
incremental,binance,BTC/USDT,1700000136000,bid,,,99993.71,3.2748
incremental,binance,BTC/USDT,1700000136100,bid,,,99998.32,1.7956
incremental,binance,BTC/USDT,1700000136200,bid,,,99992.94,0.0
incremental,binance,BTC/USDT,1700000136300,bid,,,99983.82,4.3653
incremental,binance,BTC/USDT,1700000136400,ask,,,100007.74,0.8692
incremental,binance,BTC/USDT,1700000136500,ask,,,100012.23,1.0651
incremental,binance,BTC/USDT,1700000136600,ask,,,100021.83,2.0806
incremental,binance,BTC/USDT,1700000136700,ask,,,100003.85,0.0
incremental,binance,BTC/USDT,1700000136800,bid,,,99993.61,0.0
incremental,binance,BTC/USDT,1700000136900,bid,,,99989.44,1.0846
incremental,binance,BTC/USDT,1700000137000,ask,,,100014.31,4.8094
incremental,binance,BTC/USDT,1700000137100,ask,,,100003.95,0.0
incremental,binance,BTC/USDT,1700000137200,ask,,,100023.51,0.7633
incremental,binance,BTC/USDT,1700000137300,bid,,,100000.49,2.4967
incremental,binance,BTC/USDT,1700000137400,ask,,,100004.27,0.0
incremental,binance,BTC/USDT,1700000137500,ask,,,100004.33,0.0
incremental,binance,BTC/USDT,1700000137600,bid,,,99994.8,2.3097
incremental,binance,BTC/USDT,1700000137700,ask,,,100004.56,0.0
incremental,binance,BTC/USDT,1700000137800,ask,,,100004.41,0.0
incremental,binance,BTC/USDT,1700000137900,ask,,,100004.43,0.0
incremental,binance,BTC/USDT,1700000138000,ask,,,100004.66,0.0
incremental,binance,BTC/USDT,1700000138100,ask,,,100004.46,0.0
incremental,binance,BTC/USDT,1700000138200,ask,,,100011.2,1.3544
incremental,binance,BTC/USDT,1700000138300,ask,,,100009.05,2.7282
incremental,binance,BTC/USDT,1700000138400,ask,,,100005.03,0.0
incremental,binance,BTC/USDT,1700000138500,ask,,,100005.08,0.0
incremental,binance,BTC/USDT,1700000138600,ask,,,100007.23,0.0
incremental,binance,BTC/USDT,1700000138700,ask,,,100015.33,4.501
incremental,binance,BTC/USDT,1700000138800,ask,,,100012.03,2.8226
incremental,binance,BTC/USDT,1700000138900,ask,,,100005.4,0.0
incremental,binance,BTC/USDT,1700000139000,ask,,,100014.46,0.0
incremental,binance,BTC/USDT,1700000139100,ask,,,100005.82,0.0
incremental,binance,BTC/USDT,1700000139200,bid,,,99987.86,1.3991
incremental,binance,BTC/USDT,1700000139300,bid,,,99989.63,4.7801
incremental,binance,BTC/USDT,1700000139400,ask,,,100006.31,0.0
incremental,binance,BTC/USDT,1700000139500,ask,,,100006.39,0.0
incremental,binance,BTC/USDT,1700000139600,bid,,,99989.99,4.804
incremental,binance,BTC/USDT,1700000139700,ask,,,100010.32,2.25
incremental,binance,BTC/USDT,1700000139800,ask,,,100020.24,0.8324
incremental,binance,BTC/USDT,1700000139900,ask,,,100013.31,0.4549
incremental,binance,BTC/USDT,1700000140000,ask,,,100006.58,0.0
incremental,binance,BTC/USDT,1700000140100,ask,,,100014.51,3.3552
incremental,binance,BTC/USDT,1700000140200,ask,,,100006.65,0.0
incremental,binance,BTC/USDT,1700000140300,bid,,,100001.83,1.066
incremental,binance,BTC/USDT,1700000140400,ask,,,100010.84,3.4451
incremental,binance,BTC/USDT,1700000140500,bid,,,99989.63,4.0746
incremental,binance,BTC/USDT,1700000140600,ask,,,100012.57,4.0424
incremental,binance,BTC/USDT,1700000140700,bid,,,100002.09,1.4247
incremental,binance,BTC/USDT,1700000140800,ask,,,100010.17,2.6318
incremental,binance,BTC/USDT,1700000140900,bid,,,100000.19,0.592
incremental,binance,BTC/USDT,1700000141000,bid,,,99997.58,2.0124
incremental,binance,BTC/USDT,1700000141100,bid,,,99986.0,4.3087
incremental,binance,BTC/USDT,1700000141200,bid,,,99993.37,1.2585
incremental,binance,BTC/USDT,1700000141300,ask,,,100018.3,4.9273
incremental,binance,BTC/USDT,1700000141400,ask,,,100017.42,4.4284
incremental,binance,BTC/USDT,1700000141500,ask,,,100018.68,3.196
incremental,binance,BTC/USDT,1700000141600,bid,,,99990.35,4.5438
incremental,binance,BTC/USDT,1700000141700,bid,,,99991.84,0.5525
incremental,binance,BTC/USDT,1700000141800,ask,,,100008.43,1.0166
incremental,binance,BTC/USDT,1700000141900,ask,,,100016.31,1.2593
incremental,binance,BTC/USDT,1700000142000,ask,,,100016.46,0.2868
incremental,binance,BTC/USDT,1700000142100,ask,,,100015.73,3.3231
incremental,binance,BTC/USDT,1700000142200,bid,,,99997.16,3.5767
incremental,binance,BTC/USDT,1700000142300,bid,,,99997.58,0.0
incremental,binance,BTC/USDT,1700000142400,bid,,,99991.38,1.4476
incremental,binance,BTC/USDT,1700000142500,bid,,,99990.8,2.9031
incremental,binance,BTC/USDT,1700000142600,ask,,,100011.84,2.2951
incremental,binance,BTC/USDT,1700000142700,bid,,,99988.46,1.3702
incremental,binance,BTC/USDT,1700000142800,bid,,,99987.72,2.5498
incremental,binance,BTC/USDT,1700000142900,ask,,,100014.4,4.4453
incremental,binance,BTC/USDT,1700000143000,bid,,,99995.31,1.5389
incremental,binance,BTC/USDT,1700000143100,bid,,,99988.52,1.8445
incremental,binance,BTC/USDT,1700000143200,bid,,,99990.03,0.643
incremental,binance,BTC/USDT,1700000143300,bid,,,99992.59,0.0
incremental,binance,BTC/USDT,1700000143400,bid,,,99986.19,3.7402
incremental,binance,BTC/USDT,1700000143500,ask,,,100013.86,3.3436
incremental,binance,BTC/USDT,1700000143600,ask,,,100015.17,4.2933
incremental,binance,BTC/USDT,1700000143700,ask,,,100008.74,2.4323
incremental,binance,BTC/USDT,1700000143800,ask,,,100020.4,2.5136
incremental,binance,BTC/USDT,1700000143900,bid,,,99985.48,1.6027
incremental,binance,BTC/USDT,1700000144000,ask,,,100015.12,0.0
incremental,binance,BTC/USDT,1700000144100,ask,,,100022.14,4.2264
incremental,binance,BTC/USDT,1700000144200,ask,,,100017.34,1.614
incremental,binance,BTC/USDT,1700000144300,ask,,,100014.31,0.0
incremental,binance,BTC/USDT,1700000144400,bid,,,99993.05,4.4441
incremental,binance,BTC/USDT,1700000144500,bid,,,99996.9,0.0
incremental,binance,BTC/USDT,1700000144600,bid,,,99985.11,3.4889
incremental,binance,BTC/USDT,1700000144700,bid,,,99987.32,4.6719
incremental,binance,BTC/USDT,1700000144800,bid,,,99985.74,4.8423
incremental,binance,BTC/USDT,1700000144900,ask,,,100023.36,2.7935
incremental,binance,BTC/USDT,1700000145000,bid,,,99984.82,3.3181
incremental,binance,BTC/USDT,1700000145100,bid,,,99996.44,0.2659
incremental,binance,BTC/USDT,1700000145200,bid,,,99996.35,0.7878
incremental,binance,BTC/USDT,1700000145300,bid,,,99990.05,1.581
incremental,binance,BTC/USDT,1700000145400,ask,,,100012.42,3.0211
incremental,binance,BTC/USDT,1700000145500,bid,,,99985.93,2.9387
incremental,binance,BTC/USDT,1700000145600,ask,,,100021.85,4.7715
incremental,binance,BTC/USDT,1700000145700,bid,,,99986.99,2.0301
incremental,binance,BTC/USDT,1700000145800,bid,,,99999.9,2.9606
incremental,binance,BTC/USDT,1700000145900,ask,,,100012.03,0.0
incremental,binance,BTC/USDT,1700000146000,ask,,,100019.1,1.6254
incremental,binance,BTC/USDT,1700000146100,bid,,,99994.91,1.8928
incremental,binance,BTC/USDT,1700000146200,ask,,,100010.75,1.0477
incremental,binance,BTC/USDT,1700000146300,ask,,,100020.33,2.975
incremental,binance,BTC/USDT,1700000146400,ask,,,100011.92,4.345
incremental,binance,BTC/USDT,1700000146500,bid,,,100002.09,0.0
incremental,binance,BTC/USDT,1700000146600,ask,,,100013.86,0.0
incremental,binance,BTC/USDT,1700000146700,ask,,,100007.49,3.5503
incremental,binance,BTC/USDT,1700000146800,bid,,,99996.0,2.9463
incremental,binance,BTC/USDT,1700000146900,bid,,,99982.86,2.9864
incremental,binance,BTC/USDT,1700000147000,bid,,,99992.83,0.0
incremental,binance,BTC/USDT,1700000147100,ask,,,100011.59,4.4662
incremental,binance,BTC/USDT,1700000147200,ask,,,100021.13,2.2957
incremental,binance,BTC/USDT,1700000147300,bid,,,99991.63,4.7296
incremental,binance,BTC/USDT,1700000147400,ask,,,100016.52,3.7871
incremental,binance,BTC/USDT,1700000147500,ask,,,100014.55,2.6917
incremental,binance,BTC/USDT,1700000147600,ask,,,100009.58,4.6087
incremental,binance,BTC/USDT,1700000147700,ask,,,100007.37,1.665
incremental,binance,BTC/USDT,1700000147800,ask,,,100023.43,4.0654
incremental,binance,BTC/USDT,1700000147900,ask,,,100013.43,2.875
incremental,binance,BTC/USDT,1700000148000,bid,,,99986.01,0.6348
incremental,binance,BTC/USDT,1700000148100,bid,,,99999.33,4.5056
incremental,binance,BTC/USDT,1700000148200,ask,,,100006.2,4.6574
incremental,binance,BTC/USDT,1700000148300,ask,,,100013.85,3.4282
incremental,binance,BTC/USDT,1700000148400,bid,,,99983.69,0.907
incremental,binance,BTC/USDT,1700000148500,bid,,,99989.72,0.0
incremental,binance,BTC/USDT,1700000148600,bid,,,99991.12,1.6832
incremental,binance,BTC/USDT,1700000148700,ask,,,100007.75,1.2269
incremental,binance,BTC/USDT,1700000148800,ask,,,100019.61,1.913
incremental,binance,BTC/USDT,1700000148900,bid,,,99986.18,1.7719
incremental,binance,BTC/USDT,1700000149000,bid,,,99997.4,0.8286
incremental,binance,BTC/USDT,1700000149100,bid,,,99986.5,0.0
incremental,binance,BTC/USDT,1700000149200,ask,,,100006.2,0.0
incremental,binance,BTC/USDT,1700000149300,bid,,,99998.43,0.2968
incremental,binance,BTC/USDT,1700000149400,bid,,,99994.61,4.4625
incremental,binance,BTC/USDT,1700000149500,bid,,,99995.5,3.2807
incremental,binance,BTC/USDT,1700000149600,bid,,,99987.0,4.7916
incremental,binance,BTC/USDT,1700000149700,ask,,,100016.09,1.3718
incremental,binance,BTC/USDT,1700000149800,bid,,,99986.52,3.7746
incremental,binance,BTC/USDT,1700000149900,bid,,,99988.96,4.4283
incremental,binance,BTC/USDT,1700000150000,bid,,,99986.24,1.5082
incremental,binance,BTC/USDT,1700000150100,ask,,,100019.45,0.2168
incremental,binance,BTC/USDT,1700000150200,bid,,,99994.54,0.3632
incremental,binance,BTC/USDT,1700000150300,ask,,,100020.98,1.843
incremental,binance,BTC/USDT,1700000150400,ask,,,100009.57,3.7801
incremental,binance,BTC/USDT,1700000150500,ask,,,100015.94,1.9656
incremental,binance,BTC/USDT,1700000150600,bid,,,99997.23,0.5723
incremental,binance,BTC/USDT,1700000150700,bid,,,99990.32,4.4867
incremental,binance,BTC/USDT,1700000150800,bid,,,99998.91,1.6159
incremental,binance,BTC/USDT,1700000150900,ask,,,100022.5,1.4263
incremental,binance,BTC/USDT,1700000151000,bid,,,99986.46,3.6187
incremental,binance,BTC/USDT,1700000151100,bid,,,99993.09,4.0974
incremental,binance,BTC/USDT,1700000151200,bid,,,99998.73,0.3772
incremental,binance,BTC/USDT,1700000151300,ask,,,100009.56,2.3595
incremental,binance,BTC/USDT,1700000151400,ask,,,100015.29,4.8281
incremental,binance,BTC/USDT,1700000151500,ask,,,100022.18,1.2519
incremental,binance,BTC/USDT,1700000151600,ask,,,100017.43,3.2188
incremental,binance,BTC/USDT,1700000151700,ask,,,100020.79,1.1282
incremental,binance,BTC/USDT,1700000151800,ask,,,100009.77,3.1433
incremental,binance,BTC/USDT,1700000151900,bid,,,99993.54,2.0307
incremental,binance,BTC/USDT,1700000152000,ask,,,100012.45,0.6013
incremental,binance,BTC/USDT,1700000152100,bid,,,99984.22,2.857
incremental,binance,BTC/USDT,1700000152200,bid,,,99993.97,2.2826
incremental,binance,BTC/USDT,1700000152300,ask,,,100013.08,3.219
incremental,binance,BTC/USDT,1700000152400,ask,,,100016.94,4.9586
incremental,binance,BTC/USDT,1700000152500,bid,,,99996.36,4.3239
incremental,binance,BTC/USDT,1700000152600,bid,,,99985.09,0.0
incremental,binance,BTC/USDT,1700000152700,bid,,,99985.32,1.7391
incremental,binance,BTC/USDT,1700000152800,bid,,,99985.11,0.0
incremental,binance,BTC/USDT,1700000152900,bid,,,99990.59,0.0
incremental,binance,BTC/USDT,1700000153000,ask,,,100010.88,4.3691
incremental,binance,BTC/USDT,1700000153100,ask,,,100020.19,1.4188
incremental,binance,BTC/USDT,1700000153200,bid,,,100000.48,0.3725
incremental,binance,BTC/USDT,1700000153300,ask,,,100012.26,4.7628
incremental,binance,BTC/USDT,1700000153400,bid,,,99994.64,4.8674
incremental,binance,BTC/USDT,1700000153500,ask,,,100021.47,1.8932
incremental,binance,BTC/USDT,1700000153600,ask,,,100012.23,2.9492
incremental,binance,BTC/USDT,1700000153700,ask,,,100012.56,4.5912
incremental,binance,BTC/USDT,1700000153800,bid,,,99997.75,0.0
incremental,binance,BTC/USDT,1700000153900,ask,,,100015.19,3.1724
incremental,binance,BTC/USDT,1700000154000,bid,,,99990.09,1.0673
incremental,binance,BTC/USDT,1700000154100,ask,,,100008.8,0.0
incremental,binance,BTC/USDT,1700000154200,ask,,,100012.72,0.4177
incremental,binance,BTC/USDT,1700000154300,bid,,,99993.37,0.0
incremental,binance,BTC/USDT,1700000154400,ask,,,100013.87,1.2216
incremental,binance,BTC/USDT,1700000154500,ask,,,100008.8,4.6765
incremental,binance,BTC/USDT,1700000154600,bid,,,99990.01,2.9118
incremental,binance,BTC/USDT,1700000154700,bid,,,99998.23,1.5186
incremental,binance,BTC/USDT,1700000154800,ask,,,100016.09,3.8273
